Departamento:,Provincia:,Municipio:,Ciudad/localidad:,Distrito:,Distrito municipal:,DM Otro:,UV:,Barrio:,Institución:,Otro:,Fecha:,Turno:,Técnico 1:,Técnico 2:,Supervisor:,_id,_uuid,_submission_time,_index
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,8,DM 8,,,,SEDES,,2023-02-12 00:00:00,Mañana,,,Yobana,218725488,c938ffaf-e6d8-43ec-9528-5111f823933f,2023-02-12 14:00:56,90
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,,Municipio,,2023-02-12 00:00:00,Mañana,Victoria,,Doctor. Janco  y Nelson,218725600,53755102-a824-4768-8904-d1efb6eb38a8,2023-02-12 14:01:28,91
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,999589,3 pasos al frente,Municipio,,2023-02-12 00:00:00,Mañana,Gary Nuñez,,,218725608,c61dd245-d80d-41ec-b203-9c4c2de7897a,2023-02-12 14:01:30,92
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 6,,153,,Municipio,,2023-02-12 00:00:00,Mañana,Karen duri,,,218725613,33750f4a-08aa-497d-ae64-78feb4153236,2023-02-12 14:01:32,93
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,,,,,Municipio,,2023-02-12 00:00:00,Mañana,María Ruth Macías,María Rosa Barriga,,218725682,5598fa06-e6cb-47bd-a7c9-0ae1026d5d16,2023-02-12 14:01:52,94
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,10,Espinalito,Municipio,,2023-02-12 00:00:00,Mañana,,María Fernanda,Mercedes,218725739,de0f767b-e3d6-46a3-8c02-b2058eece38f,2023-02-12 14:02:17,95
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,Calle 2Florida,SEDES,,2023-02-12 00:00:00,Mañana,,,,218725770,f7778c9f-c283-4ff7-af40-13a70e274b08,2023-02-12 14:02:43,96
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,,,,,Municipio,,2023-02-12 00:00:00,Máñana,Karen dury,Kely ortiz,Karen dury,218725780,d44a87a2-85e9-4ef9-aafe-d1cc8b0f751f,2023-02-12 14:02:45,97
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,,,,,Municipio,,2023-02-12 00:00:00,Mañana,María Ruth Macías,María Rosa Barriga,,218725794,2788c156-3b0d-4620-994f-86636091af8e,2023-02-12 14:02:50,98
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,85,Navidad,Municipio,,2023-02-12 00:00:00,Mañana,,,"Doctor Flores,Doctora Camacho",218725870,59cb35e3-86da-426d-ad7a-c11070234f84,2023-02-12 14:03:33,99
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,,B Monterrey,Municipio,,2023-02-12 00:00:00,Mañana,,,Dra. Camacho dr. Flores,218725872,115a64a0-6d29-4739-8066-124c316d12b4,2023-02-12 14:03:34,100
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,,Municipio,,2023-02-12 00:00:00,Mañana,Marcelo Miranda,,Juan Cruz,218725901,177db736-2b8e-4215-9bf2-7ff05c79d9ea,2023-02-12 14:03:51,101
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,6,DM 6,,,,SEDES,,2023-02-12 00:00:00,Mañana,Yudith Velázquez,liseth Rojas,Karen Duri,218725926,158204ab-4011-4332-b66a-f248a08077e8,2023-02-12 14:04:05,102
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,100,Espinalito,Municipio,,2023-02-12 00:00:00,Mañana,Gladys ticona,Nelsy gutierrez,Doctora isabela vallejos,218725933,9659bc40-1832-4218-b513-cba49553486a,2023-02-12 14:04:07,103
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,Barrio San Jorge,Municipio,,2023-02-12 00:00:00,Mañana,Jhaly,Nicole,Yobana,218725934,778207f6-709f-4b7e-8b34-4ad6bd596490,2023-02-12 14:04:07,104
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,100,Finalito,Municipio,,2023-02-12 00:00:00,Mañana,vania Gicely Rodriguez Paz,Emily Gutierre,Dr.Isabel vallejo,218725935,aca14783-d0ed-4d19-8e35-9a678b7a27d0,2023-02-12 14:04:07,105
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,71,,Municipio,,2023-02-12 00:00:00,Mañana,Victoria,,Doctor. Janco y nelson,218725954,793c13c3-8559-4b1b-8ad0-222929de9acd,2023-02-12 14:04:17,106
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,,Municipio,,2023-02-12 00:00:00,Mañana,,,,218725977,cfe237b1-5ed1-4712-b02f-82be0f13a63f,2023-02-12 14:04:30,107
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,,,Municipio,,2023-02-12 00:00:00,Noche,,,,218725999,551c6042-d9f7-446a-b35e-90b6f1f88ded,2023-02-12 14:04:38,108
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 6,,153,,Municipio,,2023-02-12 00:00:00,,,,,218726057,a9614f07-dcb6-4c19-b01e-07452d9a4100,2023-02-12 14:04:54,109
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,999589,3 pasos al frente,Municipio,,2023-02-12 00:00:00,Mañana,Gary Nuñez,,,218726086,8037fb7c-de25-4338-a2a1-1200e09f5cbe,2023-02-12 14:05:00,110
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,Av/Beni/ Barrio San Jorge,Municipio,,2023-02-12 00:00:00,Mañana,Jhaly Soliz,Nicole Sanchez,Georgeli fernandez,218726128,6cef3f81-9d5d-4780-93af-115eaecf2297,2023-02-12 14:05:18,111
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,100,Banzer,SEDES,,2023-02-12 00:00:00,mañana,Dayana Álvarez,Juanita Arce,Isabel Vallejos,218726134,2452b65d-01e6-4851-a5e1-569a86055a28,2023-02-12 14:05:20,112
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,6,DM 6,,,,SEDES,,2023-02-12 00:00:00,Mañana,Yudith Velázquez,Liseth Rojas,Karen Duri,218726221,8bf19af1-5c6c-45ec-8765-4ad669507c06,2023-02-12 14:05:49,113
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,99,,Municipio,,2023-02-12 00:00:00,Mañana,Gary Nuñez,,,218726240,5f26dcdf-29c9-4384-ae77-2ea64414d2fc,2023-02-12 14:06:07,114
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,6,DM 6,,153,23 de diciembre,Municipio,,2023-02-12 00:00:00,Mañana,Karen duri,,,218726262,bb505e2f-3d06-421a-a228-649b1b865c2a,2023-02-12 14:06:27,115
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,5,DM 5,,78,Universitario,Otro,,2023-02-12 00:00:00,,,,,218726285,32a8d70d-2115-4bc4-9f20-7e43a5eabce4,2023-02-12 14:06:45,116
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,999589,3 pasos al frente,Municipio,,2023-02-12 00:00:00,Mañana,Gary Nuñez,,,218726289,712eae26-0bc3-4f07-808a-5ca7eb4a42d1,2023-02-12 14:06:49,117
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,99,DM 7,,99,16 de julio,Municipio,,2023-02-12 00:00:00,Mañana,Gary Nuñez,,,218726293,3ac3b6b0-4e42-4ea7-a1b2-49594aaa67bc,2023-02-12 14:06:51,118
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,,,Municipio,,2023-02-12 00:00:00,Mañana,,,Doctor  camachoy doctor  flore,218726295,537e84a6-237f-4817-bbff-5ef48a57b346,2023-02-12 14:06:51,119
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,Distrito,DM 6,,153,,Municipio,,2023-02-12 00:00:00,,Karen duri,,,218726298,4e7e7b80-a9b2-448f-bf3b-8fe6257ddc5b,2023-02-12 14:06:53,120
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,5,DM 5,,72,Los tusequis,Municipio,,2023-02-12 00:00:00,Mañana,Victoria López,Nelson Choque,Juan Carlos Janko,218726302,3fc8cc1b-08f1-486c-b606-b6d0462ba587,2023-02-12 14:06:58,121
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,100,Banzer,SEDES,,2023-02-12 00:00:00,mañana,Dayana Álvarez,Juanita Arce,,218726348,01a1fe7e-21c2-4bc0-b9d2-0b59cabdf0d1,2023-02-12 14:07:21,122
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,99,16 de julio,Municipio,,2023-02-12 00:00:00,Mañana,,,,218726350,b83ef8f3-f953-4184-afc4-2f981a8e1b4e,2023-02-12 14:07:21,123
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,85,Monterrey,SEDES,,2023-02-12 00:00:00,Mañana,,,,218726352,deb1a896-1d88-4699-943b-1337b070680f,2023-02-12 14:07:21,124
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,DM7,DM 7,,,,Municipio,,2023-02-12 00:00:00,Mañana,,,DR María Elena Camacho Dr Beymar,218726374,57da57e8-2cf3-4fe4-a1cb-aafbc82b1b45,2023-02-12 14:07:27,125
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,,15 de diciembre,Municipio,,2023-02-12 00:00:00,Mañana,,,Dra. Camacho dr. Flores,218726396,6a468135-432d-488f-9161-bd65226e5633,2023-02-12 14:07:35,126
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,DM7,DM 7,,100,Espinalito,Municipio,,2023-02-12 00:00:00,Mañana,,Adela Gardenia Flores Rodriguez,Mercedes,218726399,93371d75-a66e-4104-9533-a5cb6ef00131,2023-02-12 14:07:35,127
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,San jorge,Municipio,,2023-02-12 00:00:00,Mañana,Yhenny vargas medina,Gessica paiva de brito,,218726427,6dedc480-0963-481f-a416-02da0c66fea6,2023-02-12 14:07:46,128
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,100,Finalito,Municipio,,2023-02-12 00:00:00,Mañana,Emily Gutierrez,Vania Rodríguez,Dra Isabel Vallejos,218726430,dd7ce788-3692-4080-ae86-94c0f968ecf7,2023-02-12 14:07:48,129
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,100,Hugo banzer,Municipio,,2023-02-12 00:00:00,Mañana,Dra Isabel vallejos,Dra Mercedes,Dra Mercedes,218726450,1e1ca6a9-2676-4226-a572-86b9d32a2b31,2023-02-12 14:07:53,130
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,100,Barrio banzer,Municipio,,2023-02-12 00:00:00,Mañana,Dra Mercedes,Dra isabel,Dra isabel,218726454,cae6b86d-061a-45ca-b6a8-b8b154e45f65,2023-02-12 14:07:54,131
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,6,DM 6,,,,SEDES,,2023-02-12 00:00:00,Mañana,Liseth Rojas,Yudith Velázquez,Karen Duri,218726470,3d41af6c-7d88-4e2b-b83f-da4bfcc85c84,2023-02-12 14:07:56,132
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,DM 7,DM 7,,100,Espinalito,Municipio,,2023-02-12 00:00:00,Mañana,,Cristina China Aeguazu,Dr Mercedes,218726570,8e79d81d-4c56-423b-bfa7-0530509cfdcd,2023-02-12 14:08:32,133
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,Av/Beni/ Barrio San Jorge,Municipio,,2023-02-12 00:00:00,Mañana,Jhaly Soliz,Nicole Sanchez,Georgeli fernandez,218726596,6cef3f81-9d5d-4780-93af-115eaecf2297,2023-02-12 14:08:41,134
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,85,Navidad,Municipio,,2023-02-12 00:00:00,,,,"Doctora Camacho,Doctor Flores",218726607,00ba2acd-7166-4a64-a2d3-5bf3ad2a060f,2023-02-12 14:08:46,135
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,71A,Melchor pinto,Municipio,,2023-02-12 00:00:00,Mañana,,,,218726610,8d294be0-2e63-4a39-8d76-9210fe0c9963,2023-02-12 14:08:46,136
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,Los tuzequis,Municipio,,2023-02-12 00:00:00,Mañana,Victoria Lopez,,Dr Juan Carlos Janco. Dr Felix Choque,218726616,6bce211b-98e6-4296-96fe-6bf73f46bc76,2023-02-12 14:08:49,137
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,99,16 de julio,Municipio,,2023-02-12 00:00:00,Mañana,,,,218726636,db8f2704-1a17-4701-95f2-d50d94035b1a,2023-02-12 14:08:54,138
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,San Jorge,Municipio,,2023-02-12 00:00:00,Mañana,,,,218726669,73f885d1-6f92-4318-8e41-e40a5dd4143a,2023-02-12 14:09:07,139
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,999589,3 pasos al frente,Municipio,,2023-02-12 00:00:00,Mañana,Gary Nuñez,,,218726675,470b0edd-6e96-4530-ae09-41b8a1818a65,2023-02-12 14:09:10,140
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 6,,,,Municipio,,2023-02-12 00:00:00,Máñana,Kely Ortiz,Karen dury,Karen dury,218726732,fe65f085-d151-424a-bf31-1f1a314faab8,2023-02-12 14:09:23,141
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,San jorge,San jorge,SEDES,,2023-02-12 00:00:00,Mañana,,,,218726762,a48d24c4-ce6a-4011-a1d6-80ef03dd49c9,2023-02-12 14:09:30,142
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,99,16 de julio,Municipio,,2023-02-12 00:00:00,Gary Nuñez,,,,218726767,2db55333-9b66-4406-8b11-09f7f8db26e1,2023-02-12 14:09:32,143
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,5,DM 10,,,,Municipio,,2023-02-12 00:00:00,Mañana,Marcelo miranda,,Juan cruz,218726771,804a4e0f-b2fe-4c3c-970e-c91eb4ea668a,2023-02-12 14:09:33,144
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,193,San juan,Municipio,,2023-02-12 00:00:00,Mañana,,Estela - faustina,,218726795,8e064e89-ef1f-44c4-89c7-0abccd5ce6e5,2023-02-12 14:09:42,145
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,6,DM 6,,,,SEDES,,2023-02-12 00:00:00,Mañana,Yudith Velázquez,liseth Rojas,Karen Duri,218726826,bcbf3e7c-249d-4849-a1d1-eac20de68e6e,2023-02-12 14:09:48,146
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 6,,153,,Municipio,,2023-02-12 00:00:00,,Karen Turi,,,218726834,be46e0c0-0c42-4ba5-bf26-545ca78d7f14,2023-02-12 14:09:49,147
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,5,DM 5,,72,Los Tusequis,Municipio,,2023-02-12 00:00:00,Mañana,Victoria López,Nelson Choque,Juan Carlos Janko,218726846,516eabc8-70c6-47d2-adda-03f343822090,2023-02-12 14:09:52,148
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,99,16 de julio,Municipio,,2023-02-12 00:00:00,Mañana,,,,218726954,aff917b3-e913-449a-8f41-2f834c7fe338,2023-02-12 14:10:20,149
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 6,,,,Municipio,,2023-02-12 00:00:00,Mañana,Karen duri,,,218726983,c3dc9eae-9f7a-42e9-9cdb-d625d58968df,2023-02-12 14:10:32,150
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,100,Banzer,SEDES,,2023-02-12 00:00:00,Mañana,Gleisy Ferreira,Vanessa Aruata,DR. Mercedes Miranda,218726987,1c6a3b89-a012-410a-b6aa-788e063ad987,2023-02-12 14:10:32,151
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,6,DM 6,,,Mariscal,SEDES,,2023-02-12 00:00:00,Mañana,Liseth Rojas,Yudith Velázquez,Karen Duri,218727003,ea2c0dea-875a-439f-9bde-4f92a64fed27,2023-02-12 14:10:44,152
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,,,,Florida,SEDES,,2023-02-12 00:00:00,Mañana,,,,218727004,b73a6387-238b-475a-b2fe-c92a49b26c4e,2023-02-12 14:10:44,153
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,99,16 de julio,Municipio,,2023-02-12 00:00:00,Mañana,Gary Nuñez,,,218727018,6176bc4e-71b5-4c97-bcf4-d327e232aede,2023-02-12 14:10:51,154
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,,15 de diciembre,Municipio,,2023-02-12 00:00:00,Mañana,,,Dra. Camacho dr. Flores,218727058,73c44fcd-c5bf-48b3-b604-cf2482311c68,2023-02-12 14:11:19,155
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,Dm,DM 6,,153,,Municipio,,2023-02-12 00:00:00,,Karen duri,,,218727082,3d678211-7146-419b-8634-bb8e5c3f0233,2023-02-12 14:11:25,156
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,,San jorge,Municipio,,2023-02-12 00:00:00,Mañana,Marilin rodriguez,Brenda zabala yenny ramos,Mariela,218727164,e081229e-8e88-442f-aac3-9f0d247eb737,2023-02-12 14:11:45,157
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,9,DM 6,,153,España,Municipio,,2023-02-12 00:00:00,Mañana,Karen duri,,,218727204,e27f28d3-4c5f-4e7a-8b7a-4e067e6a775e,2023-02-12 14:11:55,158
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,,Municipio,,2023-02-12 00:00:00,Mañana,Victoria Lopez,,Dr Juan Carlos Janco Dr Felix Choque,218727235,55e3c56e-9005-4d52-8d66-40a38dae06f1,2023-02-12 14:12:01,159
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,,Municipio,,2023-02-12 00:00:00,Mañama,,2,,218727250,dbcef46a-debe-41cc-912c-5c1035ab842e,2023-02-12 14:12:06,160
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,,,,,Municipio,,2023-02-12 00:00:00,,,,,218727304,44e8f5ab-74e8-4d18-919a-5d6c45e5a3fc,2023-02-12 14:12:28,161
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,100,Banzer,Municipio,,2023-02-12 00:00:00,Mañana,,,,218727306,4197f4be-4e4b-4027-a07f-159656947503,2023-02-12 14:12:28,162
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,85,Navidad,Municipio,,2023-02-12 00:00:00,,,,Doctora Camacho Doctor Flores,218727311,e49fcd05-009f-4d91-8b8b-6b449d377fd2,2023-02-12 14:12:31,163
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,99,16 de julio,Municipio,,2023-02-12 00:00:00,Mañana,Gary Nuñez,,,218727314,9d41d1c5-a0a7-4958-b405-2743fba0a33d,2023-02-12 14:12:32,164
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 6,,,Mariscal,SEDES,,2023-02-12 00:00:00,Mañana,liseth rojas,Yudith Velázquez,Karen Duri,218727323,0438be10-0259-4d1a-af41-68803e5caa38,2023-02-12 14:12:37,165
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,Distrito 5,DM 5,,,,Municipio,,2023-02-12 00:00:00,,,,,218727409,c663102d-0cac-4b65-9276-7f4adf61e371,2023-02-12 14:13:10,166
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,6,DM 6,,153,,Municipio,,2023-02-12 00:00:00,Mañana,Karen Duri,,,218727455,2c7161c8-901b-4333-ab76-e766228a9f39,2023-02-12 14:13:25,167
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,6,DM 6,,153,Juan Carlos verlardes,Municipio,,2023-02-12 00:00:00,Mañana,Karen duri,,,218727460,76f87782-02d7-4cfd-9446-79401369d91e,2023-02-12 14:13:27,168
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,99,16 de julio,Municipio,,2023-02-12 00:00:00,Mañana,Gary Nuñez,,,218727496,f000c079-fb33-4b59-896d-fa5e2f31b4ff,2023-02-12 14:13:37,169
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,100,B/Finalito,Municipio,,2023-02-12 00:00:00,Mañana,Emily Gutierrez,Vania Rodríguez,Dra Isabel Vallejos,218727500,17bec115-a031-4201-a949-e473f3ffa55f,2023-02-12 14:13:39,170
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,,,Municipio,,2023-02-12 00:00:00,Noche,,,,218727523,cae4891f-10ed-41f1-8cc1-75a267036eca,2023-02-12 14:13:56,171
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 6,,,Mariscal,SEDES,,2023-02-12 00:00:00,Mañana,Liseth Rojas,Yudith Velázquez,Karen Duri,218727539,afe46502-5c11-48a1-9955-ff27bb271972,2023-02-12 14:14:04,172
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,,,193,,Municipio,,2023-02-12 00:00:00,,,,,218727575,629e1546-b2f2-4620-bac4-33e5b30516de,2023-02-12 14:14:18,173
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,,,,,Municipio,,2023-02-12 00:00:00,Noche,,,Lucia,218727579,39049860-beb3-4cc7-88ae-8fe651da05a1,2023-02-12 14:14:20,174
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,,,Municipio,,2023-02-12 00:00:00,Mañana,,,Dra. Camacho dr. Flores,218727612,536c5919-509d-4349-9096-626180b30a82,2023-02-12 14:14:31,175
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 12,,,,Municipio,,2023-02-12 00:00:00,Tarde,,,,218727616,b3647484-91e9-4bce-b074-bfc9fab0abe3,2023-02-12 14:14:33,176
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,100,2 de agosto,Municipio,,2023-02-12 00:00:00,Mañana,,Adela Gardenia Flore Rodriguez,Mercedes,218727618,1bc45735-18a6-47bf-b763-0547328a4cab,2023-02-12 14:14:35,177
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 6,,153,Juan Carlos velardes,Municipio,,2023-02-12 00:00:00,Mañana,Karen duri,,,218727666,9ee6fe7e-6157-4d37-82f2-381ad7115e20,2023-02-12 14:14:56,178
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 6,,,,Municipio,,2023-02-12 00:00:00,Mañana,Lisseth flores,Shasmira Colque Janco,Caren Dury,218727667,cfa20e10-5310-461f-abc7-64e3bcc7f756,2023-02-12 14:14:57,179
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,85,,SEDES,,2023-02-12 00:00:00,Mañana,,,Dra  Camacho Dr flores,218727681,8c3e91f8-2c91-426a-b2fc-4b40c67111fd,2023-02-12 14:15:00,180
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 6,,,,Municipio,,2023-02-12 00:00:00,Mañana,Kely ortiz,Karen dury,Karen dury,218727701,9703ca55-8922-46c8-9932-b9ab9c91ccca,2023-02-12 14:15:11,181
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,,Municipio,,2023-02-12 00:00:00,Mañana,Victoria Lopez,,Dr Juan Carlos Janco Dr Felix Choque,218727718,fb10fed9-0583-4d87-a32f-6d56cbcd165a,2023-02-12 14:15:17,182
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,999589,3 pasos al frente,Municipio,,2023-02-12 00:00:00,Mañana,Gary Nuñez,,,218727791,9635c0bd-51b2-4038-b1a5-62fd0b108e28,2023-02-12 14:15:45,183
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,999589,3 pasos al frente,Municipio,,2023-02-12 00:00:00,Mañana,Gary Nuñez,,,218727793,b2391f42-0375-42dc-a5c6-2dc13ba9a583,2023-02-12 14:15:45,184
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,71A,Melchor Pinto,Municipio,,2023-02-12 00:00:00,Mañana,,,,218727801,c6cf48d4-a01d-45c3-82f9-e7305b822244,2023-02-12 14:15:46,185
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,,Navidad,Municipio,,2023-02-12 00:00:00,,,,Doctora Camacho Doctor Flores,218727811,0927ab35-2a7d-4687-a177-f3416baec378,2023-02-12 14:15:50,186
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 6,,153,13,Municipio,,2023-02-12 00:00:00,Mañana,Karen duri,,,218727825,ad45a305-5546-45b8-8af9-98d1da25c3b9,2023-02-12 14:15:56,187
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,5,DM 5,,72,Los tusequis,Municipio,,2023-02-12 00:00:00,Mañana,Victoria López,Nelson Choque,Juan Carlos Janko,218727831,d3979850-3e4f-46da-899c-8592320e6bed,2023-02-12 14:16:01,188
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 6,,,Mariscal,SEDES,,2023-02-12 00:00:00,Mañana,Liseth Rojas,Yudith Velázquez,Karen Duri,218727848,94ede304-b208-4dd1-bda6-ccb88071db69,2023-02-12 14:16:12,189
